"","assembly_accession","bioproject_accession","biosample_common_name","biosample_description","tax_id","organism_name","source_db","biosample_owner","biosample_host","biosample_location","biosample_isolation","biosample_ecotype","assembly_level","contig_l50","contig_n50","gaps_between_scaffolds","atgc_count","gc_percent","genome_coverage","component_sequences","contigs","organelles","scaffolds","scaffold_l50","scaffold_n50","chromosomes","sequence_length","ungapped_length","organelle_description","organelle_sequence_length","is_SO","rank1","rank2","rank3","rank4","rank5","rank6","rank7"
"1383","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1384","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1385","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1386","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1387","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1388","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1389","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1390","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1391","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1392","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1393","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1394","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1395","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1396","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1397","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1398","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1399","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1400","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1401","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1402","GCA_003435595.3","PRJNA478376",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","Johns Hopkins University",NA,"USA: San Diego, CA, SeaWorld",NA,NA,"Scaffold",26466,27134,NA,2386971077,41,450,42644,154206,NA,42644,650,931081,NA,2407801651,2386971077,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1403","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1404","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1405","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1406","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1407","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1408","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1409","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1410","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1411","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1412","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1413","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1414","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1415","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1416","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1417","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1418","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1419","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1420","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1421","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1422","GCA_011762515.1","PRJNA561884",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",55,12444576,NA,2333200563,41.5,63.7,1166,2032,NA,1166,11,87973674,NA,2378995196,2333200573,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1423","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1424","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1425","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1426","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1427","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1428","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1429","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1430","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1431","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1432","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1433","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1434","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1435","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1436","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1437","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"1438","GCA_011762535.1","PRJNA561885",NA,"Tursiops truncatus","9739","Tursiops truncatus","GENBANK","G10K",NA,"USA: Baltimore, Maryland",NA,NA,"Scaffold",72,9995053,NA,2379335729,41.5,63.7,985,1633,NA,985,11,93918948,NA,2385753970,2379335737,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
